source,property_name,property_type,segment,address,district_town,txn_date,price,area_sqm,area_sqft,price_psf,storey_range,tenure,flat_model,lat,lng
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2017-05-01,572888.0,119.0,1280.9,447.25,16 TO 18,64 years 11 months,Improved,1.33461833377097,103.88016502252
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2017-08-01,600000.0,119.0,1280.9,468.42,19 TO 21,64 years 08 months,Improved,1.33461833377097,103.88016502252
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2017-10-01,520000.0,119.0,1280.9,405.96,01 TO 03,64 years 06 months,Improved,1.33461833377097,103.88016502252
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2018-02-01,562000.0,119.0,1280.9,438.75,13 TO 15,64 years 02 months,Improved,1.33461833377097,103.88016502252
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2018-08-01,555000.0,119.0,1280.9,433.29,13 TO 15,63 years 08 months,Improved,1.33461833377097,103.88016502252
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2018-10-01,485000.0,119.0,1280.9,378.64,10 TO 12,63 years 06 months,Improved,1.33461833377097,103.88016502252
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2019-11-01,495000.0,119.0,1280.9,386.45,16 TO 18,62 years 05 months,Improved,1.33461833377097,103.88016502252
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2019-11-01,508000.0,119.0,1280.9,396.59,07 TO 09,62 years 06 months,Improved,1.33461833377097,103.88016502252
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2021-09-01,580000.0,119.0,1280.9,452.81,13 TO 15,60 years 08 months,Improved,1.33461833377097,103.88016502252
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2021-10-01,590000.0,119.0,1280.9,460.61,10 TO 12,60 years 06 months,Improved,1.33461833377097,103.88016502252
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2021-11-01,690000.0,119.0,1280.9,538.68,13 TO 15,60 years 05 months,Improved,1.33461833377097,103.88016502252
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2021-12-01,600000.0,119.0,1280.9,468.42,10 TO 12,60 years 05 months,Improved,1.33461833377097,103.88016502252
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2022-01-01,630000.0,119.0,1280.9,491.84,13 TO 15,60 years 04 months,Improved,1.33461833377097,103.88016502252
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2022-04-01,685000.0,119.0,1280.9,534.78,10 TO 12,60 years,Improved,1.33461833377097,103.88016502252
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2023-03-01,630000.0,119.0,1280.9,491.84,01 TO 03,59 years 02 months,Improved,1.33461833377097,103.88016502252
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2023-03-01,658000.0,119.0,1280.9,513.7,04 TO 06,59 years 01 month,Improved,1.33461833377097,103.88016502252
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2023-06-01,765000.0,119.0,1280.9,597.23,13 TO 15,58 years 11 months,Improved,1.33461833377097,103.88016502252
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2023-08-01,625000.0,119.0,1280.9,487.94,01 TO 03,58 years 10 months,Improved,1.33461833377097,103.88016502252
HDB,10 JOO SENG RD,5 ROOM,TOA PAYOH,10 JOO SENG RD,TOA PAYOH,2026-03-01,740000.0,119.0,1280.9,577.72,07 TO 09,56 years 02 months,Improved,1.33461833377097,103.88016502252
HDB,10 LOR 7 TOA PAYOH,5 ROOM,TOA PAYOH,10 LOR 7 TOA PAYOH,TOA PAYOH,2017-11-01,700000.0,120.0,1291.67,541.93,19 TO 21,79 years 08 months,Improved,1.33716527577081,103.857228807914
HDB,10 LOR 7 TOA PAYOH,5 ROOM,TOA PAYOH,10 LOR 7 TOA PAYOH,TOA PAYOH,2019-01-01,725000.0,120.0,1291.67,561.29,22 TO 24,78 years 06 months,Improved,1.33716527577081,103.857228807914
HDB,10 LOR 7 TOA PAYOH,5 ROOM,TOA PAYOH,10 LOR 7 TOA PAYOH,TOA PAYOH,2022-02-01,838000.0,120.0,1291.67,648.77,19 TO 21,75 years 05 months,Improved,1.33716527577081,103.857228807914
HDB,10 LOR 7 TOA PAYOH,5 ROOM,TOA PAYOH,10 LOR 7 TOA PAYOH,TOA PAYOH,2022-07-01,900000.0,120.0,1291.67,696.77,25 TO 27,75 years,Improved,1.33716527577081,103.857228807914
HDB,101 BISHAN ST 12,5 ROOM,BISHAN,101 BISHAN ST 12,BISHAN,2017-07-01,788000.0,121.0,1302.43,605.02,22 TO 24,68 years 06 months,Improved,1.34485915828152,103.848400765185
HDB,101 BISHAN ST 12,5 ROOM,BISHAN,101 BISHAN ST 12,BISHAN,2017-08-01,725000.0,121.0,1302.43,556.65,10 TO 12,68 years 05 months,Improved,1.34485915828152,103.848400765185
HDB,101 BISHAN ST 12,5 ROOM,BISHAN,101 BISHAN ST 12,BISHAN,2018-04-01,778000.0,121.0,1302.43,597.34,13 TO 15,67 years 09 months,Improved,1.34485915828152,103.848400765185
HDB,101 BISHAN ST 12,EXECUTIVE,BISHAN,101 BISHAN ST 12,BISHAN,2018-10-01,996000.0,163.0,1754.52,567.68,22 TO 24,67 years 03 months,Maisonette,1.34485915828152,103.848400765185
HDB,101 BISHAN ST 12,5 ROOM,BISHAN,101 BISHAN ST 12,BISHAN,2018-11-01,815000.0,121.0,1302.43,625.75,16 TO 18,67 years 02 months,Improved,1.34485915828152,103.848400765185
HDB,101 BISHAN ST 12,5 ROOM,BISHAN,101 BISHAN ST 12,BISHAN,2020-01-01,672000.0,121.0,1302.43,515.96,01 TO 03,66 years,Improved,1.34485915828152,103.848400765185
HDB,101 BISHAN ST 12,5 ROOM,BISHAN,101 BISHAN ST 12,BISHAN,2020-06-01,723000.0,121.0,1302.43,555.12,10 TO 12,65 years 08 months,Improved,1.34485915828152,103.848400765185
HDB,101 BISHAN ST 12,5 ROOM,BISHAN,101 BISHAN ST 12,BISHAN,2020-10-01,768000.0,121.0,1302.43,589.67,19 TO 21,65 years 03 months,Improved,1.34485915828152,103.848400765185
HDB,101 BISHAN ST 12,5 ROOM,BISHAN,101 BISHAN ST 12,BISHAN,2021-01-01,793888.0,121.0,1302.43,609.54,22 TO 24,65 years,Improved,1.34485915828152,103.848400765185
HDB,101 BISHAN ST 12,5 ROOM,BISHAN,101 BISHAN ST 12,BISHAN,2021-02-01,750000.0,121.0,1302.43,575.85,13 TO 15,64 years 11 months,Improved,1.34485915828152,103.848400765185
HDB,101 BISHAN ST 12,5 ROOM,BISHAN,101 BISHAN ST 12,BISHAN,2021-09-01,780000.0,121.0,1302.43,598.88,10 TO 12,64 years 05 months,Improved,1.34485915828152,103.848400765185
HDB,101 BISHAN ST 12,EXECUTIVE,BISHAN,101 BISHAN ST 12,BISHAN,2022-01-01,1288000.0,163.0,1754.52,734.11,22 TO 24,64 years,Maisonette,1.34485915828152,103.848400765185
HDB,101 BISHAN ST 12,5 ROOM,BISHAN,101 BISHAN ST 12,BISHAN,2022-03-01,670000.0,121.0,1302.43,514.42,01 TO 03,63 years 11 months,Improved,1.34485915828152,103.848400765185
HDB,101 BISHAN ST 12,5 ROOM,BISHAN,101 BISHAN ST 12,BISHAN,2022-05-01,711000.0,121.0,1302.43,545.9,10 TO 12,63 years 09 months,Improved,1.34485915828152,103.848400765185
HDB,101 BISHAN ST 12,5 ROOM,BISHAN,101 BISHAN ST 12,BISHAN,2022-06-01,833000.0,121.0,1302.43,639.57,10 TO 12,63 years 08 months,Improved,1.34485915828152,103.848400765185
HDB,101 BISHAN ST 12,5 ROOM,BISHAN,101 BISHAN ST 12,BISHAN,2022-10-01,880000.0,121.0,1302.43,675.66,22 TO 24,63 years 04 months,Improved,1.34485915828152,103.848400765185
HDB,101 BISHAN ST 12,5 ROOM,BISHAN,101 BISHAN ST 12,BISHAN,2023-05-01,810000.0,121.0,1302.43,621.91,07 TO 09,62 years 09 months,Improved,1.34485915828152,103.848400765185
HDB,101 BISHAN ST 12,5 ROOM,BISHAN,101 BISHAN ST 12,BISHAN,2024-12-01,928000.0,121.0,1302.43,712.51,10 TO 12,61 years 02 months,Improved,1.34485915828152,103.848400765185
HDB,101 SIMEI ST 1,5 ROOM,TAMPINES,101 SIMEI ST 1,TAMPINES,2017-05-01,650000.0,128.0,1377.78,471.77,07 TO 09,70 years 04 months,Improved,1.34084991073361,103.951433717517
HDB,101 SIMEI ST 1,5 ROOM,TAMPINES,101 SIMEI ST 1,TAMPINES,2019-04-01,622000.0,128.0,1377.78,451.45,10 TO 12,68 years 05 months,Improved,1.34084991073361,103.951433717517
HDB,101 SIMEI ST 1,5 ROOM,TAMPINES,101 SIMEI ST 1,TAMPINES,2019-05-01,528000.0,128.0,1377.78,383.23,04 TO 06,68 years 05 months,Improved,1.34084991073361,103.951433717517
HDB,101 SIMEI ST 1,5 ROOM,TAMPINES,101 SIMEI ST 1,TAMPINES,2020-12-01,590000.0,122.0,1313.2,449.29,10 TO 12,66 years 10 months,Improved,1.34084991073361,103.951433717517
HDB,101 SIMEI ST 1,5 ROOM,TAMPINES,101 SIMEI ST 1,TAMPINES,2022-04-01,640000.0,128.0,1377.78,464.52,01 TO 03,65 years 06 months,Improved,1.34084991073361,103.951433717517
HDB,101 SIMEI ST 1,5 ROOM,TAMPINES,101 SIMEI ST 1,TAMPINES,2022-07-01,670000.0,128.0,1377.78,486.29,04 TO 06,65 years 02 months,Improved,1.34084991073361,103.951433717517
HDB,101 SIMEI ST 1,5 ROOM,TAMPINES,101 SIMEI ST 1,TAMPINES,2023-07-01,680000.0,128.0,1377.78,493.55,01 TO 03,64 years 03 months,Improved,1.34084991073361,103.951433717517
HDB,101 SIMEI ST 1,5 ROOM,TAMPINES,101 SIMEI ST 1,TAMPINES,2024-09-01,715000.0,122.0,1313.2,544.47,01 TO 03,63 years 01 month,Improved,1.34084991073361,103.951433717517
HDB,101 SIMEI ST 1,5 ROOM,TAMPINES,101 SIMEI ST 1,TAMPINES,2025-10-01,740000.0,122.0,1313.2,563.51,04 TO 06,62 years,Improved,1.34084991073361,103.951433717517
HDB,101A LOR 2 TOA PAYOH,EXECUTIVE,TOA PAYOH,101A LOR 2 TOA PAYOH,TOA PAYOH,2017-04-01,940888.0,145.0,1560.77,602.84,10 TO 12,74 years,Apartment,1.33974126719163,103.847264187382
HDB,101A LOR 2 TOA PAYOH,EXECUTIVE,TOA PAYOH,101A LOR 2 TOA PAYOH,TOA PAYOH,2017-08-01,850000.0,146.0,1571.53,540.87,04 TO 06,74 years 08 months,Apartment,1.33974126719163,103.847264187382
HDB,101A LOR 2 TOA PAYOH,EXECUTIVE,TOA PAYOH,101A LOR 2 TOA PAYOH,TOA PAYOH,2017-08-01,930000.0,145.0,1560.77,595.86,07 TO 09,74 years 08 months,Apartment,1.33974126719163,103.847264187382
HDB,101A LOR 2 TOA PAYOH,EXECUTIVE,TOA PAYOH,101A LOR 2 TOA PAYOH,TOA PAYOH,2017-12-01,958888.0,145.0,1560.77,614.37,16 TO 18,74 years 04 months,Apartment,1.33974126719163,103.847264187382
HDB,101A LOR 2 TOA PAYOH,EXECUTIVE,TOA PAYOH,101A LOR 2 TOA PAYOH,TOA PAYOH,2020-09-01,870000.0,147.0,1582.29,549.83,04 TO 06,71 years 07 months,Apartment,1.33974126719163,103.847264187382
HDB,101A LOR 2 TOA PAYOH,EXECUTIVE,TOA PAYOH,101A LOR 2 TOA PAYOH,TOA PAYOH,2020-12-01,870000.0,146.0,1571.53,553.6,01 TO 03,71 years 04 months,Apartment,1.33974126719163,103.847264187382
HDB,101A LOR 2 TOA PAYOH,EXECUTIVE,TOA PAYOH,101A LOR 2 TOA PAYOH,TOA PAYOH,2021-08-01,1000000.0,147.0,1582.29,631.99,07 TO 09,70 years 09 months,Apartment,1.33974126719163,103.847264187382
HDB,101A LOR 2 TOA PAYOH,EXECUTIVE,TOA PAYOH,101A LOR 2 TOA PAYOH,TOA PAYOH,2021-10-01,898000.0,145.0,1560.77,575.36,01 TO 03,70 years 07 months,Apartment,1.33974126719163,103.847264187382
HDB,101A LOR 2 TOA PAYOH,EXECUTIVE,TOA PAYOH,101A LOR 2 TOA PAYOH,TOA PAYOH,2022-01-01,950000.0,142.0,1528.47,621.54,13 TO 15,70 years 03 months,Apartment,1.33974126719163,103.847264187382
HDB,101A LOR 2 TOA PAYOH,EXECUTIVE,TOA PAYOH,101A LOR 2 TOA PAYOH,TOA PAYOH,2022-11-01,1100000.0,147.0,1582.29,695.19,07 TO 09,69 years 06 months,Apartment,1.33974126719163,103.847264187382
HDB,101A LOR 2 TOA PAYOH,EXECUTIVE,TOA PAYOH,101A LOR 2 TOA PAYOH,TOA PAYOH,2023-02-01,913000.0,147.0,1582.29,577.01,01 TO 03,69 years 02 months,Apartment,1.33974126719163,103.847264187382
HDB,101A LOR 2 TOA PAYOH,EXECUTIVE,TOA PAYOH,101A LOR 2 TOA PAYOH,TOA PAYOH,2023-09-01,1180000.0,145.0,1560.77,756.04,10 TO 12,68 years 08 months,Apartment,1.33974126719163,103.847264187382
HDB,101B LOR 2 TOA PAYOH,EXECUTIVE,TOA PAYOH,101B LOR 2 TOA PAYOH,TOA PAYOH,2020-08-01,901000.0,144.0,1550.0,581.29,04 TO 06,71 years 08 months,Apartment,1.33959884500115,103.847605414427
